AERONET Version 3; 
Taipei_CWB
Version 3: AOD Level 2.0
The following data are automatically cloud cleared and quality assured with pre-field and post-field calibration applied.
Contact: PI=Brent_Holben; PI Email=Brent.N.Holben@nasa.gov
"Daily Averages,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html"
"Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m)"
"24:11:2005,12:00:00,328,-999.,0.208443,0.256544,-999.,-999.,0.353411,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.491945,-999.,-999.,0.544340,-999.,-999.,0.599415,0.626175,2.414845,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.117531,0.711084,1.033734,1.180942,0.546346,-999.,0,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"25:11:2005,12:00:00,329,-999.,0.557465,0.709938,-999.,-999.,0.991586,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.314553,-999.,-999.,1.420032,-999.,-999.,1.497694,1.523042,2.471074,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.030492,0.472655,0.869755,1.121566,0.279522,-999.,0,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"26:11:2005,12:00:00,330,-999.,0.310166,0.397613,-999.,-999.,0.575581,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.819090,-999.,-999.,0.919826,-999.,-999.,1.026770,1.090221,2.384864,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.265382,0.819712,1.146091,1.336461,0.608204,-999.,0,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,39,36,42,0,0,0,0,0,0,0,42,42,42,42,39,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"27:11:2005,12:00:00,331,-999.,0.198822,0.259698,-999.,-999.,0.384372,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.554836,-999.,-999.,0.620132,-999.,-999.,0.682022,0.782703,2.759298,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.293291,0.748602,1.151089,1.380638,0.616676,-999.,0,7,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,3,7,0,0,0,0,0,0,0,7,7,7,7,7,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"28:11:2005,12:00:00,332,-999.,0.111899,0.137914,-999.,-999.,0.198046,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.302261,-999.,-999.,0.351280,-999.,-999.,0.415745,0.447816,1.974495,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.403019,1.167206,1.379887,1.439404,0.954775,-999.,0,39,39,0,0,39,0,0,0,0,0,0,0,0,39,0,0,39,0,0,39,37,39,0,0,0,0,0,0,0,39,39,39,39,39,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"29:11:2005,12:00:00,333,-999.,1.008267,1.246616,-999.,-999.,1.705680,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,2.600676,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.231290,-999.,-999.,1.231290,-999.,-999.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"30:11:2005,12:00:00,334,-999.,0.414044,0.515519,-999.,-999.,0.719363,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.987389,-999.,-999.,1.093038,-999.,-999.,1.191531,1.243358,2.454175,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.111828,0.676500,1.000551,1.178625,0.502234,-999.,0,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"02:12:2005,12:00:00,336,-999.,0.249576,0.317777,-999.,-999.,0.459035,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.651603,-999.,-999.,0.725605,-999.,-999.,0.800393,0.835199,2.755834,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.223193,0.740325,1.096362,1.302513,0.549311,-999.,0,13,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"03:12:2005,12:00:00,337,-999.,0.276025,0.341034,-999.,-999.,0.467415,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.628544,-999.,-999.,0.691844,-999.,-999.,0.747364,0.774792,2.971055,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.044306,0.621885,0.935933,1.107508,0.441268,-999.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"09:12:2005,12:00:00,343,-999.,0.108449,0.135593,-999.,-999.,0.199161,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.315602,-999.,-999.,0.377694,-999.,-999.,0.451905,0.491926,2.708565,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.528005,1.375160,1.562185,1.529734,1.096842,-999.,0,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"15:12:2005,12:00:00,349,-999.,0.280866,0.347044,-999.,-999.,0.484621,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.700599,-999.,-999.,0.809128,-999.,-999.,0.916230,0.990976,1.041020,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.249043,0.964523,1.212523,1.275020,0.784985,-999.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"16:12:2005,12:00:00,350,-999.,0.126109,0.143936,-999.,-999.,0.185613,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.273774,-999.,-999.,0.329449,-999.,-999.,0.393008,0.448847,1.057096,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.223535,1.301974,1.343145,1.171745,1.194793,-999.,0,22,22,0,0,22,0,0,0,0,0,0,0,0,22,0,0,22,0,0,22,22,22,0,0,0,0,0,0,0,22,22,22,22,22,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"19:12:2005,12:00:00,353,-999.,0.037530,0.041209,-999.,-999.,0.050070,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.076544,-999.,-999.,0.093931,-999.,-999.,0.105247,0.114675,2.387253,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.235699,0.955108,1.476705,1.064523,0.771971,-999.,0,5,5,0,0,5,0,0,0,0,0,0,0,0,4,0,0,5,0,0,5,5,5,0,0,0,0,0,0,0,5,5,5,5,5,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"21:12:2005,12:00:00,355,-999.,0.488622,0.617938,-999.,-999.,0.892098,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.240107,-999.,-999.,1.367441,-999.,-999.,1.506885,1.606195,1.421812,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.383442,1.130642,1.344511,1.400651,0.900876,-999.,0,6,6,0,0,6,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,1,6,0,0,0,0,0,0,0,6,3,5,6,2,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"22:12:2005,12:00:00,356,-999.,0.199884,0.236413,-999.,-999.,0.310502,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.430879,-999.,-999.,0.497121,-999.,-999.,0.554572,0.581217,0.735315,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.095071,0.934259,1.119440,1.084704,0.623901,-999.,0,18,18,0,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18,18,18,0,0,0,0,0,0,0,18,18,18,18,18,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"23:12:2005,12:00:00,357,-999.,0.090102,0.108024,-999.,-999.,0.150801,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.235739,-999.,-999.,0.288087,-999.,-999.,0.344256,0.352350,1.064819,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.384258,1.324848,1.479291,1.343957,1.030478,-999.,0,53,53,0,0,53,0,0,0,0,0,0,0,0,53,0,0,53,0,0,53,49,53,0,0,0,0,0,0,0,53,53,53,53,53,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"24:12:2005,12:00:00,358,-999.,0.073167,0.082543,-999.,-999.,0.109735,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.178255,-999.,-999.,0.219591,-999.,-999.,0.272722,0.312856,2.227013,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.452279,1.541055,1.631669,1.341734,1.378802,-999.,0,9,9,0,0,9,0,0,0,0,0,0,0,0,8,0,0,9,0,0,8,9,9,0,0,0,0,0,0,0,9,8,9,9,9,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"25:12:2005,12:00:00,359,-999.,0.230652,0.285502,-999.,-999.,0.412956,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.636049,-999.,-999.,0.753199,-999.,-999.,0.870664,0.957041,2.671076,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.434480,1.219887,1.421559,1.455139,1.022575,-999.,0,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,8,7,9,0,0,0,0,0,0,0,9,9,9,9,8,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"01:01:2006,12:00:00,1,-999.,0.104536,0.124052,-999.,-999.,0.165147,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.228585,-999.,-999.,0.256144,-999.,-999.,0.280802,0.294869,2.505660,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.081478,0.746932,1.050423,1.114626,0.554224,-999.,0,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"02:01:2006,12:00:00,2,-999.,0.396846,0.501793,-999.,-999.,0.705318,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.971807,-999.,-999.,1.068079,-999.,-999.,1.183680,1.232210,1.907384,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.118804,0.710802,0.994549,1.197284,0.558998,-999.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"03:01:2006,12:00:00,3,-999.,0.255079,0.320832,-999.,-999.,0.450138,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.621164,-999.,-999.,0.692027,-999.,-999.,0.711834,0.740303,1.955106,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.133631,0.761132,1.022414,1.198147,0.509324,-999.,0,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,3,4,0,0,0,0,0,0,0,4,4,4,4,3,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"04:01:2006,12:00:00,4,-999.,0.283892,0.356516,-999.,-999.,0.502005,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.696893,-999.,-999.,0.773339,-999.,-999.,0.846041,0.871777,2.039306,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.252684,0.901044,1.164650,1.300247,0.664766,-999.,0,44,44,0,0,44,0,0,0,0,0,0,0,0,43,0,0,41,0,0,39,37,44,0,0,0,0,0,0,0,44,41,43,44,39,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"08:01:2006,12:00:00,8,-999.,0.224650,0.284324,-999.,-999.,0.415733,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.629321,-999.,-999.,0.723329,-999.,-999.,0.835402,0.902573,1.769220,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.385556,1.020324,1.319642,1.441872,0.860234,-999.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"10:01:2006,12:00:00,10,-999.,0.159461,0.194795,-999.,-999.,0.276100,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.417414,-999.,-999.,0.487323,-999.,-999.,0.564438,0.617136,2.295756,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.359444,1.086384,1.347203,1.384679,0.915887,-999.,0,7,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,7,7,0,0,0,0,0,0,0,7,7,7,7,7,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"12:01:2006,12:00:00,12,-999.,0.076127,0.094449,-999.,-999.,0.140349,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.235855,-999.,-999.,0.289423,-999.,-999.,0.363120,0.404314,2.601595,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.643390,1.535686,1.696591,1.645182,1.280569,-999.,0,17,17,0,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,17,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"13:01:2006,12:00:00,13,-999.,0.100326,0.127775,-999.,-999.,0.191243,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.301494,-999.,-999.,0.354990,-999.,-999.,0.423539,0.457437,2.171610,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.517431,1.230939,1.472134,1.560833,1.015849,-999.,0,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,7,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"14:01:2006,12:00:00,14,-999.,0.212651,0.264813,-999.,-999.,0.369709,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.517415,-999.,-999.,0.581013,-999.,-999.,0.650326,0.690065,2.004732,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.162886,0.828927,1.078770,1.215824,0.669904,-999.,0,54,54,0,0,54,0,0,0,0,0,0,0,0,54,0,0,54,0,0,53,47,54,0,0,0,0,0,0,0,54,54,54,54,53,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"15:01:2006,12:00:00,15,-999.,0.289497,0.363923,-999.,-999.,0.516536,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.743858,-999.,-999.,0.737501,-999.,-999.,0.831673,0.785897,2.457535,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.269778,1.000559,1.201492,1.307565,0.812176,-999.,0,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,8,0,0,7,6,10,0,0,0,0,0,0,0,10,8,10,10,7,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"18:01:2006,12:00:00,18,-999.,0.103635,0.123404,-999.,-999.,0.166868,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.239485,-999.,-999.,0.270328,-999.,-999.,0.312846,0.329950,3.555253,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.181058,0.965252,1.167800,1.216369,0.781356,-999.,0,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"19:01:2006,12:00:00,19,-999.,0.434940,0.531427,-999.,-999.,0.712143,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.933218,-999.,-999.,1.016854,-999.,-999.,1.104658,1.136421,2.875842,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.963536,0.608939,0.856610,1.025779,0.432738,-999.,0,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"30:01:2006,12:00:00,30,-999.,0.024689,0.023010,-999.,-999.,0.021906,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.029164,-999.,-999.,0.029271,-999.,-999.,0.049375,0.054419,3.007097,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.425970,1.936890,0.719594,0.432546,2.475927,-999.,0,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"02:02:2006,12:00:00,33,-999.,0.160377,0.195364,-999.,-999.,0.268409,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.374681,-999.,-999.,0.419844,-999.,-999.,0.476511,0.501023,2.025254,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.133355,0.878880,1.068563,1.180461,0.705203,-999.,0,24,24,0,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,0,24,24,24,0,0,0,0,0,0,0,24,24,24,24,24,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"05:02:2006,12:00:00,36,-999.,0.065017,0.080947,-999.,-999.,0.112162,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.162691,-999.,-999.,0.190058,-999.,-999.,0.220644,0.233802,2.402951,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.258092,1.097602,1.244857,1.268192,0.811773,-999.,0,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"06:02:2006,12:00:00,37,-999.,0.164098,0.207364,-999.,-999.,0.300620,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.448793,-999.,-999.,0.520961,-999.,-999.,0.600698,0.648943,2.360117,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.376318,1.064410,1.322095,1.415662,0.829250,-999.,0,20,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,17,20,0,0,0,0,0,0,0,20,20,20,20,20,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"11:02:2006,12:00:00,42,-999.,0.337549,0.426250,-999.,-999.,0.605264,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.853998,-999.,-999.,0.964807,-999.,-999.,1.077442,1.132760,2.274009,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.213192,0.845123,1.118062,1.267840,0.632954,-999.,0,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"12:02:2006,12:00:00,43,-999.,0.305647,0.355585,-999.,-999.,0.461505,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.625418,-999.,-999.,0.703681,-999.,-999.,0.789957,-999.,1.991856,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.009557,0.840752,0.998197,1.025556,0.780812,-999.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"14:02:2006,12:00:00,45,-999.,0.100117,0.121861,-999.,-999.,0.176410,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.278543,-999.,-999.,0.332575,-999.,-999.,0.398458,0.434471,3.133135,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.488296,1.294130,1.500473,1.503206,1.049263,-999.,0,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"15:02:2006,12:00:00,46,-999.,0.224988,0.271397,-999.,-999.,0.377297,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.541470,-999.,-999.,0.616404,-999.,-999.,0.721178,0.780007,3.626159,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.270365,1.154107,1.239364,1.309719,1.048252,-999.,0,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"16:02:2006,12:00:00,47,-999.,0.295237,0.368455,-999.,-999.,0.510860,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.697976,-999.,-999.,0.767335,-999.,-999.,0.833303,0.863895,3.365640,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.086156,0.637056,0.973792,1.157453,0.462506,-999.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"21:02:2006,12:00:00,52,-999.,0.072867,0.085958,-999.,-999.,0.119736,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.186458,-999.,-999.,0.218558,-999.,-999.,0.272713,0.301480,2.560226,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.405933,1.405517,1.447304,1.423027,1.294708,-999.,0,41,41,0,0,41,0,0,0,0,0,0,0,0,41,0,0,41,0,0,41,41,41,0,0,0,0,0,0,0,41,41,41,41,41,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"22:02:2006,12:00:00,53,-999.,0.166548,0.204170,-999.,-999.,0.281669,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.400087,-999.,-999.,0.456550,-999.,-999.,0.541559,0.588682,2.357706,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.214885,1.123189,1.174792,1.247252,1.020255,-999.,0,18,18,0,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18,18,18,0,0,0,0,0,0,0,18,18,18,18,18,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"03:03:2006,12:00:00,62,-999.,0.264622,0.319241,-999.,-999.,0.431078,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.608166,-999.,-999.,0.692871,-999.,-999.,0.780932,0.843093,1.800349,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.146539,0.899401,1.124274,1.170325,0.759568,-999.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"04:03:2006,12:00:00,63,-999.,0.108854,0.125062,-999.,-999.,0.166117,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.248377,-999.,-999.,0.296824,-999.,-999.,0.365541,0.411528,1.997807,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.273930,1.403644,1.363760,1.241297,1.277191,-999.,0,20,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,20,20,0,0,0,0,0,0,0,20,20,20,20,20,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"05:03:2006,12:00:00,64,-999.,0.166136,0.204200,-999.,-999.,0.296977,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.464248,-999.,-999.,0.552885,-999.,-999.,0.557907,0.518306,2.803707,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.455428,1.430968,1.465280,1.470968,1.300379,-999.,0,18,18,0,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,0,15,13,18,0,0,0,0,0,0,0,18,18,18,18,15,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"06:03:2006,12:00:00,65,-999.,0.292654,0.367348,-999.,-999.,0.530021,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.785795,-999.,-999.,0.905322,-999.,-999.,1.035182,1.094248,3.302780,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.334010,0.991822,1.271584,1.379645,0.740361,-999.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"09:03:2006,12:00:00,68,-999.,0.425637,0.532454,-999.,-999.,0.724406,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.970699,-999.,-999.,1.057726,-999.,-999.,1.172375,1.215918,2.870002,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.017141,0.681074,0.907384,1.087919,0.546027,-999.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"10:03:2006,12:00:00,69,-999.,0.270886,0.344983,-999.,-999.,0.495751,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.708015,-999.,-999.,0.762579,-999.,-999.,0.796301,0.840646,1.874766,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.266465,0.894132,1.167745,1.316708,0.688444,-999.,0,25,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,22,0,0,17,15,25,0,0,0,0,0,0,0,25,22,25,25,17,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
